GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,Publisher Name,Publisher ZipCode,Object Type,Language,Start Page,Company Name,Company NAIC,Class Terms,Subject Terms
2932332126,Johnson's Bind Is Growing Tighter at Agitated Table of Negotiators,2024-02-28,Newspapers,"['Broadwater, Luke']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.16,['Senate-US'],['921120'],,"['Presidents', 'Government shutdowns', 'Politics', 'Foreign aid']"
2932332127,Israel Is Losing Its Greatest Asset: Acceptance,2024-02-28,Newspapers,"['Friedman, Thomas L']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.22,"['Palestinian National Authority', 'Hamas']","['921190', '813940']",,"['Politics', 'Social networks', 'Palestinian people', 'Nation states', 'Prime ministers', 'Civilians', 'Truces & cease fires', 'Casualties', 'International relations']"
2932332136,Oval Office Meeting Falls Short Of Deal to Avoid a Shutdown,2024-02-28,Newspapers,"['Green, Erica L', 'Edmondson, Catie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.1,['Senate-US'],['921120'],,"['Political leadership', 'Funding', 'Foreign aid', 'Appropriations', 'Presidents', 'Government shutdowns']"
2932332156,"Hamas Says No Breakthrough Yet, Dousing Biden's Claims of Close Deal",2024-02-28,Newspapers,"['Boxerman, Aaron', 'Abdulrahim, Raja', 'Levenson, Michael']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.10,"['United Nations--UN', 'Hamas']","['928120', '813940']",,"['Food', 'Humanitarianism', 'Hostages', 'Palestinian people', 'Truces & cease fires', 'Prisoner exchanges']"
2932332175,"As Threat of War Looms, Somalia Gains Security Partners",2024-02-28,Newspapers,"['Otieno, Brian']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.4,"['Al-Shabaab', 'African Union']","['813940', '813940']",,"['Agreements', 'Threats', 'Military bases', 'Special forces', 'National security', 'International relations']"
2932332176,Two Leaders Have Different Timetables And Diverging Goals,2024-02-28,Newspapers,"['Baker, Peter', 'Kershner, Isabel']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.10,['Hamas'],['813940'],,"['Primaries & caucuses', 'Politics', 'Palestinian people', 'Presidents', 'Voters', 'Arab Americans', 'Prime ministers', 'Truces & cease fires']"
2932332180,Iran's Proxies Curtailing Attacks On U.S. Bases in Iraq and Syria,2024-02-28,Newspapers,"['Fassihi, Farnaz', 'Schmitt, Eric', 'Barnes, Julian E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.1,"['Hezbollah-Party of God', 'Department of Defense', 'Hamas']","['813940', '928110', '813940']",,"['Fatalities', 'Assaults', 'Proxies', 'War', 'Leadership', 'Militancy', 'Militia groups', 'Prime ministers', 'Armed forces', 'Truces & cease fires', 'Military bases', 'Military air strikes', 'Air warfare']"
2932333292,Ojai leaders call for cease-fire in Gaza; City Council passes a resolution after weeks of protest and impassioned speeches.,2024-02-28,Newspapers,"['Branson-Potts, Hailey']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,B.1,['Hamas'],['813940'],,"['Antisemitism', 'Meetings', 'Military aid', 'Councils', 'Cities', 'Truces & cease fires']"
2932333296,"THE WORLD; Israel and Hamas say no deal is imminent; Biden signaled that a cease-fire could be at hand, but Netanyahu and the militant group reject that notion.",2024-02-28,Newspapers,"['Goldenberg, Tia', 'Shurafa, Wafaa']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,A.3,['Hamas'],['813940'],,"['Ramadan', 'Malnutrition', 'Hostages', 'Palestinian people', 'Truces & cease fires']"
2932340594,"Shutdown Worries Recede, Speaker Feels Heat --- Top lawmakers sound optimistic on a deal after meeting at the White House",2024-02-28,Newspapers,"['Wise, Lindsay', 'Hughes, Siobhan', 'Linskey, Annie']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.1,"['Republican Party', 'Congress', 'Senate-US']","['813940', '921120', '921120']",['Legislative Bodies'],"['Leadership', 'Government shutdowns', 'Bipartisanship', 'Fiscal Responsibility Act 2023-US', 'Legislators', 'Foreign aid', 'Government spending', 'Budget deficits']"
2932340605,The U.S. and Israel Play Into Iran's Hands,2024-02-28,Newspapers,"['Cropsey, Seth']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.15,"['Hezbollah-Party of God', 'Hamas']","['813940', '813940']",['National Security'],"['Costs', 'Proxies', 'Logistics', 'Military air strikes', 'Armed forces', 'Political power', 'International relations-US']"
2932341100,World-Wide,2024-02-28,Newspapers,,10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.1,,,,['Truces & cease fires']
2932341118,"With World Focused Elsewhere, North Korea's Threat Grew --- Kim Jong Un expanded nuclear arsenal and built Russia ties",2024-02-28,Newspapers,"['Martin, Timothy W', 'Yoon, Dasl']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.1,,,,"['Sanctions', 'War', 'Speeches', 'Leadership', 'Missiles', 'Nuclear weapons', 'Military personnel', 'International relations']"
2932341131,"World News: Biden Raises Eyebrows Over Cease-Fire Claim --- President says Israel is set to halt war for Ramadan, sparking negotiators' doubts",2024-02-28,Newspapers,"['Said, Summer', 'Kalin, Stephen']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.7,['Hamas'],['813940'],['Executive Offices'],"['Humanitarian aid', 'Ramadan', 'National security', 'Humanitarianism', 'Palestinian people', 'Presidents', 'Hostage negotiations', 'Hostages', 'Truces & cease fires']"
2932341139,U.S. News: Biden Wins Michigan Despite Protest,2024-02-28,Newspapers,"['Findell, Elizabeth', 'Siddiqui, Sabrina']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.4,['Congress'],['921120'],['Executive Offices'],"['Primaries & caucuses', 'Political campaigns', 'Presidential elections', 'Democracy', 'Voters', 'Arab Americans', 'Truces & cease fires', 'Foreign policy']"
2932341150,U.S. News: Trump Notches Fifth Straight Primary Victory,2024-02-28,Newspapers,"['McCormick, John', 'Leary, Alex']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.4,['Republican Party'],['813940'],['Executive Offices'],"['Political campaigns', 'Nominations', 'Election results', 'Presidential elections', 'Primaries & caucuses']"
2932341151,Please Boycott My Country,2024-02-28,Newspapers,"['Brekke, Torkel']",10482,Wall Street Journal,South Brunswick,NJ,Dow Jones & Company Inc.,8852.0,Articles - All Types,English,A.13,,,"['Colleges, Universities, and Professional Schools']","['Antisemitism', 'University faculty', 'Zionism', 'Cooperation', 'Colleges & universities', 'Boycotts']"
2932380871,Council meeting cut short by antisemitic comments,2024-02-28,Newspapers,"['Hulvalchick, Alex']",46852,Chicago Tribune,Chicago,IL,"Tribune Publishing Company, LLC",60611.0,Articles - All Types,English,7,,,,"['Antisemitism', 'Meetings', 'Rhetoric', 'White supremacy', 'Hate speech', 'Councils', 'First Amendment-US', 'Cities', 'Truces & cease fires']"
2932380895,New ships may ease troubles,2024-02-28,Newspapers,,46852,Chicago Tribune,Chicago,IL,"Tribune Publishing Company, LLC",60611.0,Articles - All Types,English,2,,,,"['Canals', 'Costs', 'Container ships']"
2932579779,"Seeking to Unsettle Russia, Macron Provokes Allies",2024-02-29,Newspapers,"['Cohen, Roger']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,,['North Atlantic Treaty Organization--NATO'],['928120'],,"['War', 'Invasions', 'Presidents', 'Defense industry']"
2932579782,Frieze Los Angeles Opens Amid Attention to Asian Artists,2024-02-28,Newspapers,"['Pogrebin, Robin']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,,"['New York Times Co', 'Los Angeles County Museum of Art', 'Hammer Museum', 'Frieze Los Angeles']","['513110', '516110', '516120', '712110', '712110', '459920', '711320']",,"['Artists', 'Art galleries & museums', 'Art exhibits', 'Asian Americans', 'Painting']"
2932579786,"Back From War, Reserve Soldiers Set Their Sights on Israel’s Politics as Usual",2024-02-29,Newspapers,"['Kershner, Isabel']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,,"['New York Times Co', 'Hamas']","['513110', '516110', '516120', '813940']",,"['Political leadership', 'Land settlement', 'Religious right', 'Palestinian people', 'Religion', 'Military personnel', 'Religious orthodoxy', 'Prime ministers', 'Special forces', 'Truces & cease fires']"
2932660473,How Mr. McConnell can end on a high note,2024-02-29,Newspapers,,10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.16,"['Republican Party', 'Senate-US']","['813940', '921120']",,"['Nominations', 'Parliamentary procedure', 'Presidential elections', 'Political leadership']"
2932660476,"Russian forces capture more villages in Ukraine, raising fears of momentum",2024-02-29,Newspapers,"['Stern, David L']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.12,['Congress-US'],['921120'],,"['Invasions', 'Ammunition', 'Armed forces', 'Towns', 'Military engagements', 'Military strategy']"
2932660489,Israeli filmmaker chastised after antiwar speech at Berlin awards ceremony,2024-02-29,Newspapers,"['Sands, Leo']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,C.8,['Hamas'],['813940'],,"['Antisemitism', 'Documentary films', 'Awards & honors', 'Motion picture directors & producers']"
2932660496,The Americans fighting and giving their lives in Gaza,2024-02-29,Newspapers,"['Hendrix, Steve', 'Rubin, Shira']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.1,['Hamas'],['813940'],,"['Citizenship', 'Zionism', 'Militancy', 'Military personnel', 'Casualties', 'Americans abroad']"
2932660595,"For Biden, is Michigan a mountain or molehill?",2024-02-29,Newspapers,"['Abutaleb, Yasmeen', 'Pager, Tyler', 'Scherer, Michael']",10327,The Washington Post,Washington,DC,WP Company LLC d/b/a The Washington Post,20071.0,Articles - All Types,English,A.1,"['Democratic National Committee', 'Republican Party', 'Democratic Party']","['813940', '813940', '813940']",,"['Nominations', 'Activists', 'Humanitarianism', 'Political parties', 'Confidence', 'Voters', 'Arab Americans', 'Primaries & caucuses', 'Humanitarian aid', 'Minority & ethnic groups', 'Political leadership', 'Palestinian people', 'Political campaigns', 'Election results', 'Presidential elections', 'Voter behavior', 'Truces & cease fires']"
2932768752,Arab American Fury Toward Biden,2024-02-29,Newspapers,"['Blow, Charles M']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.23,,,,"['Primaries & caucuses', 'Ramadan', 'Muslims', 'Palestinian people', 'Political campaigns', 'Presidents', 'Voters', 'Genocide', 'Truces & cease fires', 'Arab Americans']"
2932768756,Macron's Attempt to Rattle Russia Ends Up Jolting His NATO Allies,2024-02-29,Newspapers,"['Cohen, Roger']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.6,['North Atlantic Treaty Organization--NATO'],['928120'],,"['Invasions', 'War', 'Presidents', 'Defense industry', 'International relations']"
2932768764,"Tired of Israeli Political Strife, These Soldiers Have a New Mission",2024-02-29,Newspapers,"['Kershner, Isabel']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.1,['Hamas'],['813940'],,"['Political leadership', 'Religious right', 'Palestinian people', 'Religion', 'Prime ministers', 'Religious orthodoxy', 'Military personnel', 'Special forces', 'Truces & cease fires', 'Military reserves', 'Military strategy']"
2932768772,Jeffries Suggests Democrats Could Protect House Speaker,2024-02-29,Newspapers,"['Edmondson, Catie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.15,,,,"['Military aid', 'National security', 'Political leadership', 'Foreign aid']"
2932768778,Hamas Official Calls for Ramadan March to Aqsa Mosque,2024-02-29,Newspapers,"['Yee, Vivian', 'Levenson, Michael']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.9,['Hamas'],['813940'],,"['Food', 'Ramadan', 'Malnutrition', 'Hostages', 'Mosques & temples', 'Palestinian people', 'Truces & cease fires', 'Demonstrations & protests']"
2932768780,Lessons on the State of Hollywood,2024-02-29,Newspapers,"['Buchanan, Kyle']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,C.1,,,,"['Men', 'Speeches', 'Motion picture directors & producers', 'Social networks']"
2932768790,Hope for Biden And a Warning From Michigan,2024-02-29,Newspapers,"['Epstein, Reid J', 'Weisman, Jonathan', 'Nehamas, Nicholas']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.1,['Democratic Party'],['813940'],,"['Political activism', 'Social networks', 'Community colleges', 'Political campaigns', 'Election results', 'Political appointments', 'State elections', 'Presidential elections', 'Demonstrations & protests', 'Voters', 'Arab Americans', 'Primaries & caucuses']"
2932768795,"Universal Themes, Fresh Perspectives",2024-02-29,Newspapers,"['Pogrebin, Robin']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,C.1,"['Los Angeles County Museum of Art', 'Hammer Museum', 'Frieze Los Angeles']","['712110', '712110', '459920', '711320']",,"['Artists', 'Art galleries & museums', 'Art exhibits', 'Asian Americans']"
2932768809,"At Berlin Film Festival, Criticism of Israel Creates an Uproar",2024-02-29,Newspapers,"['Marshall, Alex']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,C.2,"['Berlin International Film Festival', 'Hamas']","['512131', '711320', '813940']",,"['Artists', 'Holocaust', 'War crimes', 'Motion picture directors & producers', 'Art exhibits', 'Antisemitism', 'Speeches', 'Documentary films', 'Genocide', 'Motion picture festivals']"
2932768822,Breakaway Region Requests Russian Protection,2024-02-29,Newspapers,"['Higgins, Andrew']",11561,New York Times,NEW YORK,NY,New York Times Company,10018.0,Articles - All Types,English,A.5,['Congress'],['921120'],,"['Military withdrawals', 'International relations']"
2932771843,'Stop the hate': Students walk out over antisemitism; Rally calls out incidents at Woodland Hills campus; one girl describes being pushed and punched by a fellow pupil,2024-02-29,Newspapers,"['Lin, Summer']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,B.1,['Unified School District-Los Angeles CA'],['611110'],,"['Antisemitism', 'Students', 'Hate speech', 'School districts']"
2932771851,2020's trauma has led to crisis,2024-02-29,Newspapers,"['McNamara, Mary']",46999,Los Angeles Times,Los Angeles,CA,Los Angeles Times Communications LLC,,Articles - All Types,English,E.1,,,,"['Data integrity', 'Toilet facilities', 'Government shutdowns', 'Pandemics', 'Political advertising', 'Pets', 'Dogs']"
